R4D3152DF		-1000.0	0	RL
R4D31FC5D	gene:215	-1000.0	0	RL
R4D3B2894		0	1000.0	LR
R4D405D8B		-1000.0	1000.0	B
R4D4093F7	gene:3417	-1000.0	0	RL
R4D42FA94	gene:8140	-1000.0	1000.0	B
R4D43D678	gene:217;gene:219;gene:223;gene:224;gene:501	-1000.0	0	RL
R4D49A447	gene:27124;gene:3632;gene:3633;gene:3635;gene:3636;gene:56623;gene:8867	-1000.0	0	RL
R4D5AEEE0	gene:6570;gene:6571	-1000.0	0	RL
R4D68A98A		0	1000.0	LR
R4D7F41EE	gene:2519	0	1000.0	LR
R4D80736B		0	1000.0	LR
R4D81A0E8	gene:51205;gene:52;gene:54;gene:55	0	1000.0	LR
R4D8269E	gene:5172	-1000.0	0	RL
R4D8EFF26	gene:34;gene:35	0	1000.0	LR
R4D98A6AC	gene:4669	0	1000.0	LR
R4DA07102	gene:788	0	1000.0	LR
R4DA0B94D		-1000.0	0	RL
R4DA63DE		-1000.0	1000.0	B
R4DAD03EE	gene:55268	-1000.0	1000.0	B
R4DB57A1	gene:10201;gene:29922;gene:4830+gene:4831;gene:4832	-1000.0	0	RL
R4DB91074		-1000.0	1000.0	B
R4DBF191F		-1000.0	0	RL
R4DC305F4	gene:126129;gene:1374;gene:1375	-1000.0	0	RL
R4DD236CD	gene:29906	0	1000.0	LR
R4DD39C35		0	1000.0	LR
R4DDFC1CE		-1000.0	1000.0	B
R4E08DAE6		0	1000.0	LR
R4E117E10		0	1000.0	LR
R4E141449		-1000.0	1000.0	B
R4E1A4C7B		0	1000.0	LR
R4E3AEEA0		-1000.0	1000.0	B
R4E4E7D8A	gene:6566;gene:9194	0	1000.0	LR
R4E525EE4		0	1000.0	LR
R4E5B5BF8		0	1000.0	LR
R4E5FD3D5	gene:2224;gene:9453	0	1000.0	LR
R4E6319D2	gene:8525;gene:9162	-1000.0	0	RL
R4E663BB8	gene:259230	0	1000.0	LR
R4E679F18		0	1000.0	LR
R4E6A2648	gene:240	0	1000.0	LR
R4E6DAD9A		-1000.0	1000.0	B
R4E71B6E2		0	1000.0	LR
R4E789392	gene:8836	0	1000.0	LR
R4E81274B	gene:9057	0	1000.0	LR
R4E950129	gene:11254	0	1000.0	LR
R4EA14C3A	gene:1545;gene:1576	0	1000.0	LR
R4EA4F2F7	gene:4860	-1000.0	1000.0	B
R4EA8BB79	gene:2348;gene:2350;gene:2352	0	1000.0	LR
R4EAC3F62	gene:8140	-1000.0	1000.0	B
R4EB5CD47		0	1000.0	LR
R4EBFC9FA	SPONTANEOUS	-1000.0	1000.0	B
R4ECE1351	gene:126129;gene:1374;gene:1375	-1000.0	1000.0	B
R4ED37718	gene:132158	0	1000.0	LR
R4EF0EF34	gene:60482	-1000.0	1000.0	B
R4F00B3EA	gene:11136	-1000.0	0	RL
R4F051024	gene:126129;gene:1374;gene:1375	-1000.0	0	RL
R4F095EFC	gene:10864	-1000.0	1000.0	B
R4F0C5811	gene:6579	-1000.0	1000.0	B
R4F0F41D4		-1000.0	1000.0	B
R4F16AD44		0	1000.0	LR
R4F232CF9	gene:3073;gene:3073+gene:3074	-1000.0	0	RL
R4F25279F		0	1000.0	LR
R4F320255		0	1000.0	LR
R4F3F1C4	gene:137964;gene:150763;gene:57678;gene:84803	-1000.0	0	RL
R4F4ED5E8	gene:23428+gene:6520;gene:56301+gene:6520	-1000.0	1000.0	B
R4F62D0B1	gene:8714	0	1000.0	LR
R4F738167	gene:1040;gene:8760	-1000.0	0	RL
R4F9C77E6	gene:11226;gene:11227;gene:114805;gene:117248;gene:2589;gene:2590;gene:2591;gene:26290;gene:50614;gene:51809;gene:55568;gene:63917;gene:79623;gene:79695;gene:8693	0	1000.0	LR
R4FA7F9D4		0	1000.0	LR
R4FAA0274		-1000.0	1000.0	B
R4FAB9FC	gene:10998;gene:10999;gene:11000;gene:11001;gene:28965;gene:376497	0	1000.0	LR
R4FB4FF6D	gene:56953	-1000.0	0	RL
R4FB50D1B		0	1000.0	LR
R4FC1EDF1	gene:7498	0	1000.0	LR
R4FC6F2EF	gene:60386	0	1000.0	LR
R4FC9FE64	gene:1468	-1000.0	1000.0	B
R4FD5AA91	gene:11136	-1000.0	0	RL
R4FE35248		-1000.0	1000.0	B
R4FE3E8E1	gene:6579	-1000.0	1000.0	B
R4FEAA7B7		-1000.0	1000.0	B
R4FED40D2	gene:27068	0	1000.0	LR
R4FF0286F	gene:6523;gene:6526;gene:6528	-1000.0	1000.0	B
R4FF073A	gene:51727	-1000.0	1000.0	B
R4FFDC5E4	gene:8140	-1000.0	1000.0	B
R5000BE3F	gene:9415	-1000.0	0	RL
R503CC617	gene:8140	-1000.0	1000.0	B
R5046FD5		0	1000.0	LR
R50483217		0	1000.0	LR
R506AE8B0	gene:11254	0	1000.0	LR
R506BF53E	gene:10057	0	1000.0	LR
R506E7D58	gene:197258	-1000.0	0	RL
R507C1807		0	1000.0	LR
R5084D25B	gene:249	-1000.0	1000.0	B
R50A00119	gene:10455;gene:1962	-1000.0	0	RL
R50ADA3D3		0	1000.0	LR
R50B943CA	gene:2936	0	1000.0	LR
R50BE1934		-1000.0	1000.0	B
R50C5B9D2		-1000.0	0	RL
R50E66420	gene:211;gene:212	-1000.0	1000.0	B
R50F03A24	gene:4842;gene:4843;gene:4846	-1000.0	1000.0	B
R511CF679	gene:8790	-1000.0	1000.0	B
R512411F8		0	1000.0	LR
R512ED49B		-1000.0	0	RL
R513D4DB9		-1000.0	0	RL
R51467992		0	1000.0	LR
R5148B89F	gene:1719	-1000.0	1000.0	B
R516E94D3		0	1000.0	LR
R51737EF6		0	1000.0	LR
R517AF09B	gene:6532	-1000.0	1000.0	B
R518ECE5C	gene:9057	0	1000.0	LR
R51940E9A	gene:56301+gene:6520	-1000.0	1000.0	B
R519E6F57		-1000.0	0	RL
R51A316AD		0	1000.0	LR
R51A7B175	gene:10919;gene:387893;gene:58508;gene:6839;gene:79723;gene:79813;gene:80854;gene:83852;gene:84444;gene:9869	0	1000.0	LR
R51AA0D8A	gene:55343	-1000.0	1000.0	B
R51BADAB	gene:10007;gene:132789	-1000.0	0	RL
R51C46958		0	1000.0	LR
R51C8EC34		0	1000.0	LR
R51DCF5C		-1000.0	0	RL
R51DFD2E9	gene:4200	-1000.0	0	RL
R51E0D65E		-1000.0	1000.0	B
R51EE28C2	gene:253430	-1000.0	0	RL
R51FBFF6F	gene:155184;gene:29988;gene:6514;gene:6518;gene:66035	-1000.0	1000.0	B
R52049EA9		0	1000.0	LR
R5207B6B8		-1000.0	1000.0	B
R5208D588	gene:3073;gene:3073+gene:3074;gene:3074	0	1000.0	LR
R520B2729	gene:9057	-1000.0	0	RL
R5212AC58	gene:1356;gene:1356+gene:2495+gene:2512;gene:94033	-1000.0	0	RL
R521383A4		-1000.0	1000.0	B
R5214E3E3		-1000.0	1000.0	B
R5216CB7C	gene:1892+gene:1962+gene:3030	0	1000.0	LR
R52205DB0	gene:34;gene:35	0	1000.0	LR
R5226A3A6	gene:6566	-1000.0	1000.0	B
R5226F111		0	1000.0	LR
R52284D4F	gene:5409	0	1000.0	LR
R522FD94E		-1000.0	0	RL
R52301C37	gene:3029;gene:84264	0	1000.0	LR
R5230EC32	gene:8140	-1000.0	1000.0	B
R523C0922		-1000.0	0	RL
R5244E543	gene:8140	-1000.0	1000.0	B
R52460234	gene:10797;gene:441024	-1000.0	1000.0	B
R525BF8B8	gene:6818;gene:6820	0	1000.0	LR
R52669C92		0	1000.0	LR
R52822E8A		-1000.0	0	RL
R52895765	gene:60386	0	1000.0	LR
R52A0A76B	gene:3073;gene:3073+gene:3074	-1000.0	0	RL
R52A90450	gene:471	-1000.0	1000.0	B
R52B80AA7		0	1000.0	LR
R52B84F50		-1000.0	1000.0	B
R52BEA7FF	gene:1056;gene:3988	-1000.0	0	RL
R52C3B11E	gene:2805	0	1000.0	LR
R52D619F		-1000.0	0	RL
R531381F0		0	1000.0	LR
R531A0280	gene:6566	-1000.0	1000.0	B
R531BE540	gene:2542	-1000.0	1000.0	B
R5332BE82	gene:28	-1000.0	0	RL
R533FA7FE		0	1000.0	LR
R534E1FD3	gene:788	0	1000.0	LR
R53717C5	gene:8443	-1000.0	0	RL
R538DE0DD		-1000.0	1000.0	B
R539B4277	gene:788	0	1000.0	LR
R53B0C883		-1000.0	1000.0	B
R53B6F06C		-1000.0	1000.0	B
R53B739C9	gene:6476	0	1000.0	LR
R53C3B637		-1000.0	0	RL
R53D6C099	gene:10599	-1000.0	1000.0	B
R53FA4CBD	gene:2643	-1000.0	1000.0	B
R53FC980D	gene:9227	0	1000.0	LR
R53FE66C3	gene:8140	-1000.0	1000.0	B
R540BF1FE	gene:55748;gene:84735	-1000.0	1000.0	B
R54100FB8	gene:218;gene:219;gene:221;gene:222;gene:223;gene:224;gene:8854	-1000.0	0	RL
R54260B44	gene:6487;gene:64870;gene:64871	0	1000.0	LR
R5427839B		0	1000.0	LR
R543D9FD7	gene:4522	-1000.0	1000.0	B
R543DDA2E	gene:2990	-1000.0	0	RL
R5444CFB0		0	1000.0	LR
R544BB84		0	1000.0	LR
R544CE7D3	gene:2194	-1000.0	1000.0	B
R5460909E		0	1000.0	LR
R547C9F84	gene:2356	-1000.0	0	RL
R547F290B	gene:8659	0	1000.0	LR
R5492031D	gene:9488	-1000.0	0	RL
R54B1C091	gene:34;gene:35	0	1000.0	LR
R54B1EAA5	gene:9057	-1000.0	1000.0	B
R54B99231	gene:9057	-1000.0	0	RL
R54BBBFE9		-1000.0	0	RL
R54BF6906		-1000.0	0	RL
R54C13D15	gene:126129;gene:1374;gene:1375	-1000.0	0	RL
R54D31543	gene:9057	-1000.0	0	RL
R54D45FA8		-1000.0	1000.0	B
R54E4EBC2	gene:8228	-1000.0	0	RL
R54E6C711	gene:10599;gene:28231;gene:53919;gene:6579	-1000.0	1000.0	B
R54EAED15		-1000.0	0	RL
R54EB5543	gene:1468;gene:8402	-1000.0	1000.0	B
R54EC72A7	gene:226;gene:229;gene:230	-1000.0	1000.0	B
R54F65CE6	gene:54995	-1000.0	1000.0	B
R54FD492C	gene:128	-1000.0	1000.0	B
R5510CC20	gene:1200	-1000.0	1000.0	B
R55150D8A	gene:11136	0	1000.0	LR
R55152B4A		0	1000.0	LR
R551ED31B	gene:55748;gene:84735	-1000.0	1000.0	B
R552B9837	gene:4860	-1000.0	1000.0	B
R552F4E22		-1000.0	1000.0	B
R553ACFC7		0	1000.0	LR
R553C3E06		-1000.0	1000.0	B
R5547336	SPONTANEOUS	-1000.0	1000.0	B
R555722AC		-0.05	1000.0	B
R5564976C	gene:6580;gene:6581;gene:6582	-1000.0	1000.0	B
R55666B04	gene:3295	0	1000.0	LR
R556B145A	gene:2820	0	1000.0	LR
R5577A0BD	gene:31;gene:31+gene:32	-1000.0	0	RL
R559718EF	gene:5265	0	1000.0	LR
R559A17F6	gene:160728	-1000.0	1000.0	B
R559BC11A		0	1000.0	LR
R55A401FD	gene:11136	0	1000.0	LR
R55B3F91C	gene:9057	-1000.0	0	RL
R55B86D7D	gene:4833	-1000.0	0	RL
R55BDF261	gene:9057	0	1000.0	LR
R55BE614B		0	1000.0	LR
R55C84004		0	1000.0	LR
R55CE9509	gene:1376	0	1000.0	LR
R55D14C1A		0	1000.0	LR
R55D8BEBD		0	1000.0	LR
R55EF6208		0	1000.0	LR
R55FF08FB		-1000.0	1000.0	B
R5602604D		0	1000.0	LR
R5623DF69	gene:788	0	1000.0	LR
R562E14E9		-1000.0	0	RL
R563641A6		-1000.0	1000.0	B
R563EBACD	gene:6647	0	1000.0	LR
R563FAC18	gene:9057	0	1000.0	LR
R565A72C3	gene:9057	-1000.0	0	RL
R565DD00A		-1000.0	1000.0	B
R56621013	gene:55301	-1000.0	1000.0	B
R5672F32		-1000.0	0	RL
R56885E4A	gene:1591	0	1000.0	LR
R568CAC7C	gene:10846	-1000.0	0	RL
R56997849	gene:11136	0	1000.0	LR
R56A290BF		-1000.0	0	RL
R56AF7758	gene:11238;gene:763	-1000.0	1000.0	B
R56B8EA27	gene:124;gene:124+gene:125;gene:124+gene:126;gene:125;gene:125+gene:126;gene:126;gene:127;gene:128;gene:130;gene:131;gene:137872;gene:284273	-1000.0	1000.0	B
R56BDCFE		-1000.0	1000.0	B
R56C684E8	gene:65010	-1000.0	0	RL
R56D801C		-1000.0	1000.0	B
R56E86DC5	gene:587	-1000.0	1000.0	B
R56EBD9A2		-1000.0	1000.0	B
R56FD9AFB	gene:9380	0	1000.0	LR
R57053B8		0	1000.0	LR
R570E51C6		0	1000.0	LR
R57129840		0	1000.0	LR
R5714A26	gene:3251	-1000.0	0	RL
R571BDC03	gene:118881;gene:1312	0	1000.0	LR
R572003BB		0	1000.0	LR
R57253ED7		0	1000.0	LR
R57331E67		-1000.0	1000.0	B
R573EDF41	gene:51268	-1000.0	0	RL
R5746B7F5	gene:11136	-1000.0	0	RL
R5747DC89	gene:1468	-1000.0	1000.0	B
R5755B42A		0	1000.0	LR
R5756FC36	gene:9057	0	1000.0	LR
R5759751		0	1000.0	LR
R5771AE9E	gene:79017	0	1000.0	LR
R57B0E71		0	1000.0	LR
R57BBA729	gene:2805	-1000.0	1000.0	B
R57C1F20	gene:28	-1000.0	0	RL
R57CA4A55	gene:7173	-1000.0	0	RL
R57E19793	gene:4056;gene:4258;gene:4259	0	1000.0	LR
R57F7F4EB		-1000.0	1000.0	B
R57FD259	gene:4128;gene:4129	-1000.0	0	RL
R583A41D8	gene:9057	0	1000.0	LR
R58443A31	gene:11001	-1000.0	1000.0	B
R584A6A78		-1000.0	0	RL
R5850BEC9	gene:11136+gene:6519	-1000.0	0	RL
R58517C8C		-1000.0	0	RL
R5851DFA0	gene:11136	0	1000.0	LR
R58554689	gene:51727	-1000.0	1000.0	B
R585B0245	gene:9057	-1000.0	0	RL
R585B833		-1000.0	0	RL
R585B833		0	1000.0	LR
R5862A893	gene:6566	-1000.0	1000.0	B
R586CC23D		0	1000.0	LR
R5879126F		-1000.0	1000.0	B
R587A6B82	gene:10998	-1000.0	1000.0	B
R5880A8D5	gene:9057	0	1000.0	LR
R58895685	gene:6319;gene:79966	-1000.0	1000.0	B
R5898DFBF		-1000.0	1000.0	B
R58A4A977	gene:126129;gene:1374;gene:1375	-1000.0	0	RL
R58A7A488	gene:9057	-1000.0	0	RL
R58A9E598	gene:788	0	1000.0	LR
R58B0579E		-1000.0	0	RL
R58B4133B	gene:1892+gene:1962+gene:3030	0	1000.0	LR
R58C4DCC		-1000.0	1000.0	B
R58C5E3C4		-1000.0	0	RL
R58DAD01C	gene:2181	-1000.0	0	RL
R58E79459	gene:9057	0	1000.0	LR
R58E90513	gene:1056;gene:3988	0	1000.0	LR
R5919EB32		0	1000.0	LR
R591EAD1E	gene:4837	0	1000.0	LR
R592B17B6	gene:229	-1000.0	1000.0	B
R5935353F	gene:501	-1000.0	0	RL
R5935F249		-1000.0	1000.0	B
R59666C41		-1000.0	1000.0	B
R596A87E		-1000.0	1000.0	B
R596AEB61	gene:1644	-1000.0	0	RL
R596FDB0E		-1000.0	1000.0	B
R5975DCB0		-1000.0	0	RL
R5984717D	gene:8140	-1000.0	1000.0	B
R5991FBCA	gene:6566	-1000.0	1000.0	B
R59A1B6E8	gene:6579	-1000.0	1000.0	B
R59B06DD7		-1000.0	1000.0	B
R59B666BE		0	1000.0	LR
R59B70304	gene:11136+gene:6519	-1000.0	0	RL
R59BDAE8	gene:206358	-1000.0	1000.0	B
R59D1F14A	gene:129607	-1000.0	0	RL
R59DB8C3B	gene:9057	-1000.0	0	RL
R59FE00EF	gene:1891;gene:1962	-1000.0	1000.0	B
R5A0D8ABB	gene:8140	-1000.0	1000.0	B
R5A1007B6	gene:56301+gene:6520	-1000.0	1000.0	B
R5A2A1E84		-1000.0	0	RL
R5A2D09A9	gene:8705	0	1000.0	LR
R5A322583		-1000.0	1000.0	B
R5A32D46F		0	1000.0	LR
R5A3A5BF1	gene:9057	0	1000.0	LR
R5A46E673	gene:2683;gene:8703;gene:8704;gene:9334	-1000.0	0	RL
R5A4761EE	gene:5340	0	1000.0	LR
R5A481792	gene:54677	0	1000.0	LR
R5A492B48	gene:6509;gene:6510	0	1000.0	LR
R5A6033A1	gene:54575;gene:54576	-1000.0	0	RL
R5A667F25	gene:9057	0	1000.0	LR
R5A696DD3		0	1000.0	LR
R5A794D4C	gene:11136	0	1000.0	LR
R5A7DE9DC	gene:10919;gene:387893;gene:58508;gene:6839;gene:79723;gene:79813;gene:80854;gene:83852;gene:84444;gene:9869	0	1000.0	LR
R5A829B5F	gene:8836	0	1000.0	LR
R5A89DB46		-1000.0	0	RL
R5A9EB0D	gene:51;gene:8310	-1000.0	0	RL
R5AADB9C6		-1000.0	1000.0	B
R5AAE65CE		-1000.0	1000.0	B
R5AB64C54	gene:10449+gene:3032;gene:30	-1000.0	1000.0	B
R5AB67405	gene:11136	-1000.0	0	RL
R5AB6B559	gene:2990	0	1000.0	LR
R5ABB79C5	gene:10599	-1000.0	1000.0	B
R5ABD8BAC	gene:338	0	1000.0	LR
R5ABF0399	gene:83884	0	1000.0	LR
R5AD977E9	gene:134526	-1000.0	0	RL
R5ADAB4B6	gene:2683;gene:8703;gene:8704;gene:9334	0	1000.0	LR
R5AF37698	gene:2588+gene:2720+gene:4758+gene:5476	-1000.0	1000.0	B
R5B07BA9E	gene:411	-1000.0	1000.0	B
R5B0EDADA		-1000.0	0	RL
R5B1F0EC3		0	1000.0	LR
R5B249002	gene:6566	-1000.0	1000.0	B
R5B3044B	gene:1644	-1000.0	0	RL
R5B3F2F37	gene:5351;gene:5352;gene:8985	-1000.0	0	RL
R5B4DBC17	gene:2194	-1000.0	1000.0	B
R5B563B07		-1000.0	0	RL
R5B628301	gene:9380	-1000.0	0	RL
R5B6B97EA	gene:6715;gene:6716	0	1000.0	LR
R5B6DFE6E		-1000.0	1000.0	B
R5B6E3120		0	1000.0	LR
R5B859374		-1000.0	0	RL
R5B8D4B5D		-0.05	1000.0	B
R5B99048B	gene:218;gene:220;gene:221;gene:222	0	1000.0	LR
R5BBE8AC9		-1000.0	1000.0	B
R5BCC40F3	gene:60386	-1000.0	0	RL
R5BCC40F3	gene:60386	0	1000.0	LR
R5BECAA6F	gene:9057	0	1000.0	LR
R5BF07E89	gene:37	0	1000.0	LR
R5C0999FB	gene:9057	0	1000.0	LR
R5C3717C9		0	1000.0	LR
R5C38FAFE	gene:11254	0	1000.0	LR
R5C47C878	gene:10599	-1000.0	1000.0	B
R5C4960A2	gene:10449+gene:1892+gene:3033	0	1000.0	LR
R5C4B69A1		0	1000.0	LR
R5C4DB47C	gene:23539;gene:6566;gene:682;gene:9123;gene:9194	-1000.0	1000.0	B
R5C543B29	gene:316	0	1000.0	LR
R5C54A065		-1000.0	1000.0	B
R5C5714D1	gene:55586	0	1000.0	LR
R5C5B43A6		0	1000.0	LR
R5C650882	gene:2588+gene:2720+gene:4758+gene:5476;gene:2720+gene:5476	0	1000.0	LR
R5C6BCBE7	gene:4891	0	1000.0	LR
R5C79921F	gene:570	-1000.0	0	RL
R5C865724	gene:9057	0	1000.0	LR
R5C8B0B7	gene:12	0	1000.0	LR
R5C98B5CE	gene:3992;gene:9415	0	1000.0	LR
R5C9AF965	gene:2799	-1000.0	1000.0	B
R5C9C2E12	gene:3030+gene:3032+gene:37	-1000.0	0	RL
R5CA28D78	gene:9453	-1000.0	0	RL
R5CA54B6F	gene:100	-1000.0	0	RL
R5CBFA969		-1000.0	1000.0	B
R5CC9A1B4	gene:9057	0	1000.0	LR
R5CCCBBF5	gene:4830+gene:4831	-1000.0	0	RL
R5CD2064B	gene:2356	-1000.0	0	RL
R5CD7C412		-1000.0	0	RL
R5CDC7198		-1000.0	1000.0	B
R5CDE4932		-1000.0	1000.0	B
R5CF4536D	gene:6510	0	1000.0	LR
R5CF552C6	gene:788	-1000.0	1000.0	B
R5CFA29D5	gene:2356	-1000.0	0	RL
R5D0422A3	gene:4524	0	1000.0	LR
R5D0A6CBE		-1000.0	0	RL
R5D18649C	gene:1962+gene:30+gene:3295	0	1000.0	LR
R5D21A7DD	gene:316	0	1000.0	LR
R5D27CBC1	gene:6472	-1000.0	0	RL
R5D2B0C11	gene:6566	-1000.0	1000.0	B
R5D2E46D6		-1000.0	1000.0	B
R5D3188ED		-1000.0	1000.0	B
R5D36F212	gene:60386	0	1000.0	LR
R5D410D40	gene:6579	-1000.0	1000.0	B
R5D53F515		-1000.0	0	RL
R5D6D1C05	gene:56913	-1000.0	0	RL
R5D6E5812	gene:26063	0	1000.0	LR
R5D6EBC16		-1000.0	1000.0	B
R5D6F935	gene:2720	-1000.0	1000.0	B
R5D71C67F		0	1000.0	LR
R5D7EF858	gene:3156	-1000.0	0	RL
R5D8D6A13	gene:2194	-1000.0	0	RL
R5D8EB109		-0.005	1000.0	B
R5D9A39B2	gene:1244;gene:4363;gene:8714	0	1000.0	LR
R5DB5C927	gene:6821	0	1000.0	LR
R5DB958F	gene:132	-1000.0	0	RL
R5DCA907B	gene:10087	-1000.0	1000.0	B
R5DCB85CC		0	1000.0	LR
R5DDAFBDC	gene:6578	-1000.0	1000.0	B
R5DE564D5	gene:2588+gene:2720+gene:4758+gene:5476;gene:2720+gene:5476	0	1000.0	LR
R5DE9B0		-1000.0	1000.0	B
R5DEE4E23	gene:56922+gene:64087	-1000.0	0	RL
R5E0F92DC		-1000.0	1000.0	B
R5E1EF8A9	gene:10599	-1000.0	1000.0	B
R5E4F5591	gene:6579	-1000.0	1000.0	B
R5E547493	gene:9380	-1000.0	0	RL
R5E5977B6	gene:80235	-1000.0	0	RL
R5E6D10C0	gene:57282;gene:9498	-1000.0	1000.0	B
R5E7B328E		0	1000.0	LR
R5E7C65F	gene:1374+gene:1376	-1000.0	1000.0	B
R5E7C65F	gene:1376	-1000.0	0	RL
R5E9A457E		-1000.0	0	RL
R5EB82F4D	gene:128	-1000.0	1000.0	B
R5EBACEE6		0	1000.0	LR
R5EBE75B7	gene:9057	0	1000.0	LR
R5EC42F7F		0	1000.0	LR
R5EC4F4CB		0	1000.0	LR
R5EC77534		-1000.0	1000.0	B
R5ED0118E		-1000.0	1000.0	B
R5ED9610	gene:8140	-1000.0	1000.0	B
R5F377174	gene:4830+gene:4831	-1000.0	0	RL
R5F3A1A88	gene:1962+gene:30+gene:3295	0	1000.0	LR
R5F3BD4E	gene:54677	-1000.0	1000.0	B
R5F48A0CB		0	1000.0	LR
R5F6B95A2	gene:1717	0	1000.0	LR
R5F71E55D	gene:1036	-1000.0	0	RL
R5F7315B6	gene:6821	0	1000.0	LR
R5F748E96		0	1000.0	LR
R5F7AB181	gene:10948	-1000.0	1000.0	B
R5F80C569		-1000.0	0	RL
R5F8BD001	gene:1374+gene:1376	-1000.0	1000.0	B
R5F8CCA1D	gene:377841;gene:953;gene:956	-1000.0	1000.0	B
R5F914605	gene:6576	0	1000.0	LR
R5FAA584		0	1000.0	LR
R5FAD17E9	gene:9057	-1000.0	0	RL
R5FB0B137	gene:10331;gene:10678;gene:11041;gene:146712;gene:374907;gene:79369;gene:93010	0	1000.0	LR
R5FB55C59	gene:1962+gene:30+gene:3295	0	1000.0	LR
R5FBC6F33	gene:4967	-1000.0	0	RL
R5FCF08D6	gene:7498	0	1000.0	LR
R5FD7992B	gene:952	0	1000.0	LR
R5FF10896	gene:3030+gene:3032+gene:37	-1000.0	0	RL
R600EABF6	gene:7357	-1000.0	0	RL
R60141003		-1000.0	1000.0	B
R6037EAE3	gene:2180;gene:2181;gene:51703	-1000.0	0	RL
R6045C78D		0	1000.0	LR
R604AE269		0	1000.0	LR
R604D7B66		-1000.0	0	RL
R604EA52F	gene:217;gene:219;gene:8659	0	1000.0	LR
R605570A6	gene:11254;gene:340024+gene:57393;gene:54407;gene:55089;gene:59272;gene:81539	0	1000.0	LR
R6056629E		-1000.0	0	RL
R605C312C		-1000.0	0	RL
R606D3A46	gene:8140	-1000.0	1000.0	B
R607D9D15		-1000.0	1000.0	B
R609C4401		0	1000.0	LR
R60A963FF	gene:10478	-1000.0	1000.0	B
R60AF8B96		-1000.0	1000.0	B
R60BDA0AE		-1000.0	1000.0	B
R60C17966		0	1000.0	LR
R60DB9E88	gene:2538;gene:57818;gene:92579	-1000.0	0	RL
R60E295D4		0	1000.0	LR
R60EC1FA3		0	1000.0	LR
R60F85CBC	gene:51	-1000.0	0	RL
R60FF8E24	gene:126129;gene:1374;gene:1375	-1000.0	0	RL
R60FFE528	gene:11136+gene:6519	-1000.0	0	RL
R610B7120	gene:2987	0	1000.0	LR
R6128505	gene:8639	0	1000.0	LR
R612D30D4		-1000.0	1000.0	B
R612D7964	gene:10257	-1000.0	0	RL
R613708BA		-1000.0	0	RL
R615530D8	gene:1633	-1000.0	0	RL
R6155A927		-1000.0	1000.0	B
R615AC6B6	gene:3945	-1000.0	1000.0	B
R61714A83	gene:8140	-1000.0	1000.0	B
R617312B5	gene:9057	-1000.0	0	RL
R61767CA3	gene:3425	0	1000.0	LR
R617729A2	gene:6579	-1000.0	1000.0	B
R617C3636	gene:2643	-1000.0	1000.0	B
R61859A9E	gene:10449+gene:1892+gene:3033	0	1000.0	LR
R61C479AF	gene:128+gene:224	-1000.0	0	RL
R61D2891A	gene:6579	-1000.0	1000.0	B
R61D895F2		-1000.0	0	RL
R61DBE07F	gene:2717	0	1000.0	LR
R61E25419	gene:5223;gene:5224;gene:669	-1000.0	0	RL
R61E56333	gene:4357	0	1000.0	LR
R61F8AEDB	gene:60386	0	1000.0	LR
R61FE3D68	gene:1962	-1000.0	0	RL
R6200F107	gene:60386	0	1000.0	LR
R620ACAAC		-1000.0	1000.0	B
R6237DE9F	gene:11136	-1000.0	0	RL
R6248599	gene:8836	0	1000.0	LR
R6248F5CD	gene:7299	-1000.0	0	RL
R624A5020		-1000.0	1000.0	B
R624EA9EB		-1000.0	0	RL
R625682AF	gene:2356	-1000.0	0	RL
R625DC447		0	1000.0	LR
R626FDD46		-1000.0	0	RL
R628FFDDD	gene:377841;gene:953;gene:956	-1000.0	1000.0	B
R6291875E	gene:6520+gene:9057;gene:9056	0	1000.0	LR
R62AA1602	gene:6715;gene:6716	0	1000.0	LR
R62AD394		-1000.0	1000.0	B
R62CA5BD2	gene:54575;gene:54576	-1000.0	0	RL
R62DBE8B5		-1000.0	0	RL
R62E81376	gene:1374+gene:1376	0	1000.0	LR
R62E95F7E		-1000.0	1000.0	B
R62F6FBC0	gene:9057	0	1000.0	LR
R62F7B97C	gene:6523	-1000.0	0	RL
R6308E04E		0	1000.0	LR
R630D7C76	gene:1468	0	1000.0	LR
R632E2E62		0	1000.0	LR
R634C462A		-1000.0	0	RL
R63517191	gene:126129;gene:1374;gene:1375	-1000.0	1000.0	B
R6355D4CF	gene:51727	-1000.0	1000.0	B
R6369FAC1	gene:2639	-1000.0	0	RL
R636C103E	gene:3290	-1000.0	1000.0	B
R63816F84	gene:51071	0	1000.0	LR
R638C2618	gene:60386	-1000.0	0	RL
R638C998	gene:7841	0	1000.0	LR
R638CCF70	gene:117247;gene:124935;gene:8501	-1000.0	1000.0	B
R6395715E	gene:1629+gene:1738+gene:593+gene:594	-1000.0	0	RL
R639F9F01	gene:6646;gene:8435	0	1000.0	LR
R63A90FDE		-1000.0	1000.0	B
R63AE5ED7	gene:9057	0	1000.0	LR
R63B5848B	gene:2645	-1000.0	0	RL
R63B65A5D		0	1000.0	LR
R63C954C5	gene:8140	-1000.0	1000.0	B
